year,country,crisisJST,yhat_baseline_insample,yhat_baseline_outsample,yhat_narrowm_1984,yhat_eq_1984,yhat_hous_1984,yhat_bond_1984,yhat_bill_1984,yhat_ca_1984,yhat_all_1984,yhat_narrowm_2017,yhat_eq_2017,yhat_hous_2017,yhat_bond_2017,yhat_bill_2017,yhat_ca_2017,yhat_all_2017
2008,Portugal,1,.025275668,.000044988268,0,,.025403759,.026437839,.032741059,0,,.19786289,,.032623015,.043241773,.052024495,.27140835,
2009,Portugal,0,.023405848,.0007433279,0,,.042591084,.037603043,.019625818,5.1407381e-26,,.008172337,,.050946724,.03871407,.028936503,.0089621665,
2010,Portugal,0,.021865467,.0060582301,0,.03183328,.026852475,.07099013,.023898153,0,0,.0010149364,.033627752,.029735848,.036918309,.020746356,.0068426253,.0040302598
2011,Portugal,0,.011802359,.033866346,0,.03183328,.048683904,.14169604,.035476077,.94211012,1,.0032951327,.033627752,.055164184,.065766908,.019624341,.00270134,.031266864
2012,Portugal,0,.012694033,.028539134,0,.03183328,.048513297,.00048929453,.031285565,0,0,.0095134601,.033627752,.047638178,.042949479,.018473083,.0016233134,.0016060707
2013,Portugal,0,.0049949326,.016631439,0,.03183328,.019591806,.054385412,.029070381,1,1,.00025293152,.033627752,.022196993,.013155916,.027754143,.000016959666,.0025069171
2014,Portugal,0,.0069965934,.00012548955,0,.03183328,.030324817,.0023531932,.028250823,2.9631126e-24,2.1620985e-24,6.7503884e-06,.033627752,.027911382,.0033108394,.0285719,.00020592066,.0076580984
2015,Portugal,0,.0037797263,7.8664079e-06,0,.03183328,.01892506,.047511727,.027620118,1,1,7.6191469e-08,.033627752,.020743605,.0072847544,.026030481,.000011401922,.0080636442
2016,Portugal,0,.014629752,5.9250954e-07,0,,,,,1,,4.8460504e-07,,,,,.000045180983,
2017,Portugal,0,.0067458879,5.5937812e-06,0,,,,,1,,5.4749660e-07,,,,,.0037945923,
1870,Spain,0,,,,,,,,,,,,,,,,
1871,Spain,0,,,,,,,,,,,,,,,,
1872,Spain,0,,,,,,,,,,,,,,,,
1873,Spain,0,,,,,,,,,,,,,,,,
1874,Spain,0,,,,,,,,,,,,,,,,
1875,Spain,0,,,,,,,.033857379,.031406786,,,,,,.040378775,.032157332,
1876,Spain,0,,,,,,,.034410551,.030737154,,,,,,.036790453,.032161795,
1877,Spain,0,,,,,,,.031942986,.031622708,,,,,,.030391663,.032153271,
1878,Spain,0,,,,,,,.031020433,.030738629,,,,,,.025940742,.03217208,
1879,Spain,0,,,.03266586,,,,.033469182,.031334311,,.0345226,,,,.024208557,.032156348,
1880,Spain,0,,,.032644704,,,,.035763618,.031073758,,.03449849,,,,.024791442,.032158345,
1881,Spain,0,,,.032390703,,,,.03800606,.03117984,,.034499697,,,,.031296659,.03215263,
1882,Spain,0,,,.032808326,,,,.036228169,.031257294,,.034494169,,,,.037705753,.032164492,
1883,Spain,1,,,.031504102,,,,.035832483,.030964535,,.034508783,,,,.043933503,.032160386,
1884,Spain,0,,,.032850266,,,,.029711407,.031345364,,.034511782,,,,.037414838,.032154836,
1885,Spain,0,,,.032684248,,,,.028951908,.031109245,,.034494314,,,,.030586563,.032168761,
1886,Spain,0,,,.032375161,,,,.033301976,.031154692,,.034505326,,,,.028761629,.032162603,
1887,Spain,0,,,.03209351,,,,.034536995,.031144964,,.034506012,,,,.027124692,.032161947,
1888,Spain,0,,,.032009773,,,,.032475576,.03115594,,.034503397,,,,.02926746,.032161009,
1889,Spain,0,,,.032979224,,,,.032260872,.03113449,,.034491945,,,,.030848024,.032158963,
1890,Spain,1,,,.031842202,,,,.034902643,.031231517,,.034497708,,,,.033585068,.03215982,
1891,Spain,0,,,.031711623,,,,.033424087,.031230275,,.034508035,,,,.034565359,.032162569,
1892,Spain,0,,,.032531619,,,,.0340048,.031192793,,.034519482,,,,.039936826,.032163285,
1893,Spain,0,,,.031980138,,,,.034637123,.031181533,,.034511659,,,,.043211889,.032163426,
1894,Spain,0,,,.031800091,,,,.032547943,.031176561,,.034526303,,,,.04066857,.03215795,
1895,Spain,0,,,.031607948,,,,.030359095,.031326357,,.034484539,,,,.03685005,.03215408,
1896,Spain,0,,,.031682488,,,,.030075418,.031380929,,.034486692,,,,.030796185,.032160617,
1897,Spain,0,,,.031652212,,,,.033029869,.031221418,,.034461312,,,,.028496146,.032167312,
1898,Spain,0,,,.030822106,,,,.038855631,.031368107,,.034411415,,,,.03422958,.032161545,
1899,Spain,0,,,.034685574,,,,.031676538,.030877862,,.034483064,,,,.032623481,.032167617,
1900,Spain,0,,,.030776076,,,,.02903739,.031559199,,.034528594,,,,.030944148,.032158393,
1901,Spain,0,,,.031659916,,,,.034316443,.030842293,,.034580156,,,,.032455232,.032169379,
1902,Spain,0,,,.037666686,,,,.034230191,.031600211,,.034521531,,,,.029616727,.032174308,
1903,Spain,0,,,.029760713,,,,.031412121,.030609312,,.034476377,,,,.03179979,.032190781,
1904,Spain,0,,,.030038511,,,,.029656013,.031304833,,.034500144,,,,.030472381,.032157697,
1905,Spain,0,.032675512,.031726185,.030964458,.03183328,,.033146612,.035513207,.031080978,,.034493145,.033627752,,.03638937,.033049297,.032162111,
1906,Spain,0,.032165982,.031437878,.029054804,.03183328,.016743556,.033108279,.03676457,.031308945,.0055557871,.034509871,.033627752,.020518629,.03626987,.03767683,.032155514,.016605651
1907,Spain,0,.032323524,.029307604,.031407636,.03183328,.049774934,.033603534,.032562993,.031212347,.013521512,.034494862,.033627752,.047236055,.03573548,.041094631,.032158647,.033440061
1908,Spain,0,.0325705,.0296592,.030593799,.03183328,.027508987,.032419574,.029429188,.031178696,.02214325,.034490626,.033627752,.028024202,.035161734,.03924321,.032155931,.032638531
1909,Spain,0,.032655999,.030486908,.029712057,.03183328,.017898805,.032155227,.032571353,.031389102,.015781695,.03447831,.033627752,.020466642,.034752645,.035891518,.032151792,.025900915
1910,Spain,0,.032095287,.03024552,.031024382,.03183328,.035634812,.035864018,.031992741,.031332817,.029712565,.034485243,.033627752,.037190367,.036209226,.031599354,.032155108,.033549752
1911,Spain,0,.032779291,.029173553,.030949973,.03183328,.037409097,.033046495,.032188356,.031419795,.020117978,.034477532,.033627752,.042671259,.03709498,.03145726,.032165054,.032954954
1912,Spain,0,.032620963,.029597202,.030384939,.03183328,.012778251,.036455635,.035478644,.031271938,.010944966,.034491058,.033627752,.014866704,.037787899,.03626268,.032168683,.016986189
1913,Spain,1,.031873882,.031523712,.031977694,.03183328,.024423487,.040158801,.033658709,.031115398,.012718758,.034488268,.033627752,.026787573,.039581832,.034747761,.032164365,.016030906
1914,Spain,0,.033980489,.032564208,.031171443,.03183328,.041031647,.042800196,.030881261,,,.03448534,.033627752,.043701887,.042735677,.034235209,,
1915,Spain,0,.030200517,.035127748,.031262472,.03183328,.023147527,.036131546,.03367804,,,.034469858,.033627752,.030695505,.043969937,.036001321,,
1916,Spain,0,.033021539,.026938401,.031831909,.03183328,.023262797,.025736125,.033971146,,,.034440264,.033627752,.025384152,.039515771,.03425695,,
1917,Spain,0,.031985655,.03016587,.031527653,.03183328,.012064038,.028361928,.033033621,,,.034383532,.033627752,.013133651,.030588303,.034602616,,
1918,Spain,0,.031686638,.026755137,.032148059,.03183328,.0045228284,.025074646,.033097945,,,.034327075,.033627752,.0049662334,.02609989,.036583137,,
1919,Spain,0,.032960389,.025462596,.033397727,.03183328,.01436118,.026412312,.03481387,,,.034392815,.033627752,.018685676,.028056957,.036918405,,
1920,Spain,1,.032683648,.028578624,.031341907,.03183328,.010506971,.0364572,.03856124,,,.034436159,.033627752,.014421511,.034776475,.044032726,,
1921,Spain,0,.032747976,.029392986,.034313325,.03183328,.10846955,.036524516,.034778383,,,.034603659,.033627752,.17673367,.042220958,.045061942,,
1922,Spain,0,.032722466,.030208107,.033936422,.03183328,.080744982,.027083881,.02418871,,,.034526125,.033627752,.093150385,.038077682,.029378094,,
1923,Spain,0,.033131506,.02880122,.030419489,.03183328,.0067010736,.033995114,.029470902,,,.034521006,.033627752,.0091946814,.033405028,.024726126,,
1924,Spain,1,.031663969,.032242496,.030800013,.03183328,.055357374,.030633025,.036309171,,,.034453638,.033627752,.038317829,.031439468,.022127399,,
1925,Spain,0,.034855526,.036495812,.022747323,.03183328,.0075830845,.031771719,.035848103,,,.034451123,.033627752,.0086442046,.032780938,.023852507,,
1926,Spain,0,.029938959,.042862501,.026392674,.03183328,.033445533,.032676142,.034565762,,,.03448531,.033627752,.040743545,.037996996,.033911675,,
1927,Spain,0,.03171017,.025353475,.024921935,.03183328,.063478976,.032743681,.031795833,,,.034391433,.033627752,.076252848,.03931848,.033653118,,
1928,Spain,0,.031954825,.023559004,.02400239,.03183328,.047289323,.030215822,.031795833,,,.034406565,.033627752,.059796851,.033115212,.033653118,,
1929,Spain,0,.032919236,.026075704,.025899058,.03183328,.028609827,.037345655,.031795833,,,.034395352,.033627752,.029386938,.033841252,.033653118,,
1930,Spain,0,.032944165,.029516129,.022783067,.03183328,.001477695,.036415864,.031795833,,,.034419589,.033627752,.0013734765,.037685126,.033653118,,
1931,Spain,1,.031035794,.029911846,.026840674,.03183328,.035257876,.045490723,.031795833,,,.034464613,.033627752,.036650341,.044827536,.033653118,,
1932,Spain,0,.033095177,.03215418,.025453495,.03183328,.13562508,.024713075,.031795833,,,.034470282,.033627752,.16618942,.043701943,.033653118,,
1933,Spain,0,.032434504,.037274294,.023837129,.03183328,.010079672,.024952535,.03218009,,,.034487955,.033627752,.02033034,.032251209,.034200467,,
1934,Spain,0,.028762424,.026552388,.026127905,.03183328,.0083545428,.022737894,.031961221,,,.034427505,.033627752,.0074404399,.022989029,.034300037,,
1935,Spain,0,.03342849,.018568704,.023812693,.03183328,.04629929,.018683145,.031735081,,,.034385722,.033627752,.044395667,.022006033,.034260839,,
1936,Spain,0,.033102103,.030723536,,.03183328,.051906526,.048933417,,,,,.033627752,.061735343,.028735967,,,
1937,Spain,0,,,,.03183328,.0019139177,,,,,,.033627752,.003124146,,,,
1938,Spain,0,,,,.03183328,.0044841762,,,,,,.033627752,.0040166788,,,,
1939,Spain,0,,,,.03183328,.063486375,,,,,,.033627752,.076950796,,,,
1940,Spain,0,,,,.03183328,.014175354,,,,,,.033627752,.02491582,,,,
1941,Spain,0,,,,.03183328,.0054822285,,,,,,.033627752,.009681006,,,,
1942,Spain,0,,,,.03183328,.053767592,,,,,,.033627752,.047294755,,,,
1943,Spain,0,,,,.03183328,.0061099501,,,,,,.033627752,.0086364383,,,,
1944,Spain,0,,,,.03183328,.063107915,,.031049699,,,,.033627752,.084034443,,.033425041,,
1945,Spain,0,,,,.03183328,.0077815363,,.031049699,.030895166,,,.033627752,.0090276059,,.033425041,.032120761,
1946,Spain,0,,,.015197693,.03183328,.02369244,.036085084,.031049699,.032738738,.00014789551,.033219829,.033627752,.031980325,.032596644,.033425041,.032201484,.00073292811
1947,Spain,0,,,.017070351,.03183328,.030997556,.040935066,.031049699,.029581064,.00022309965,.033544704,.033627752,.028906075,.038559902,.033425041,.032207038,.00093877054
1948,Spain,0,,,.017415274,.03183328,.0062144869,.035578329,.031049699,.032490395,.018442515,.03406699,.033627752,.010231471,.044670012,.033425041,.032136396,.011956365
1949,Spain,0,,,.0082436875,.03183328,.10457028,.038844056,.031049699,.03021949,.25340882,.034415066,.033627752,.10110375,.046044547,.033425041,.032267965,.16548294
1950,Spain,0,,,.039493319,.03183328,.021659741,.034566339,.031049699,.030290456,.0018006813,.033739001,.033627752,.03044234,.038030121,.033425041,.032207966,.0076614581
1951,Spain,0,.028557353,.030332068,.019125862,.03183328,.014594994,.0296179,.031049699,.029026782,.0014761955,.032733802,.033627752,.016249331,.033232089,.033425041,.032201491,.0031595735
1952,Spain,0,.030681251,.018310713,.0056040799,.03183328,.024316857,.027220905,.031049699,.030476673,.0068226326,.033019945,.033627752,.025168004,.032382365,.033425041,.032200206,.007296274
1953,Spain,0,.0360539,.016943276,.0064085885,.03183328,.0095956055,.028592128,.031049699,.029455181,.010524048,.033595368,.033627752,.010123389,.033078168,.033425041,.032180183,.0077608842
1954,Spain,0,.026867066,.021114491,.0076903682,.03183328,.0057890648,.029009432,.031049699,.031572554,.00039880021,.033386175,.033627752,.0080968468,.032086961,.033425041,.032168597,.00095584901
1955,Spain,0,.040266104,.016954746,.018077109,.03183328,.043884013,.030421512,.031049699,.024800088,.00033893011,.032589365,.033627752,.050723456,.032239594,.033425041,.03235773,.001889857
1956,Spain,0,.030324642,.040696006,.0078838551,.03183328,.018068301,.037120398,.031049699,.02846111,.000034524266,.031440277,.033627752,.027949303,.035636693,.033425041,.032134246,.00029196264
1957,Spain,0,.030499287,.019295763,.0037280172,.03183328,.014949599,.036877353,.031049699,.024714042,.00091797998,.031381875,.033627752,.020017935,.040263124,.033425041,.032058168,.0026255376
1958,Spain,0,.032609977,.029609483,.005774626,.03183328,.024130698,.031041816,.031049699,.03320203,.021838317,.03147402,.033627752,.026984705,.040938221,.033425041,.032144587,.015848121
1959,Spain,0,.035576399,.061232049,.0056439843,.03183328,.0018086301,.031956039,.031049699,.027529392,.0023755159,.033436693,.033627752,.0020693284,.036628939,.033425041,.03231797,.0030907514
1960,Spain,0,.020938061,.062317967,.0032429555,.03183328,.083987147,.024375817,.031049699,.05245354,.023298217,.034540225,.033627752,.11265688,.030588439,.033425041,.031679593,.024022939
1961,Spain,0,.032974228,.0092231594,.0019104504,.03183328,.010832231,.029631836,.031049699,.021470394,.001863813,.032272842,.033627752,.012863632,.028201042,.033425041,.032218635,.0066941646
1962,Spain,0,.023460666,.0070919315,.0085946517,.03183328,.0016771655,.025145631,.031049699,.039036319,.000049380142,.028690297,.033627752,.0033885101,.029876703,.033425041,.031784534,.00021822647
1963,Spain,0,.037049681,.0025391579,.00022915789,.03183328,.086648874,.03553877,.031049699,.017630944,.023471093,.02813586,.033627752,.068390198,.034715824,.033425041,.03129201,.029103043
1964,Spain,0,.032679796,.012508406,5.4785783e-06,.03183328,.0033798942,.034108307,.031049699,.10272052,.0050817211,.028004985,.033627752,.0064652213,.036571454,.033425041,.030993735,.0021393234
1965,Spain,0,.038780984,.027218068,.0013508834,.03183328,.020303534,.037402991,.031049699,.0093670487,.00094042544,.028105035,.033627752,.027381323,.040294345,.033425041,.034100868,.012390506
